Game,Prisoner 1 Response,Prisoner 2 Response,Sentence
5526,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
5527,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
5528,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
5529,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
5530,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
5531,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
5532,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
5533,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
5534,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
5535,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
5536,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
5537,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
5538,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
5539,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
5540,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
5541,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
5542,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
5543,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
5544,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
5545,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
5546,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
5547,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
5548,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
5549,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
5550,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
5551,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
5552,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
5553,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
5554,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
5555,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
5556,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
5557,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
5558,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
5559,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
5560,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
5561,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
5562,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
5563,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
5564,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
5565,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
5566,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
5567,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
5568,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
5569,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
5570,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
5571,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
5572,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
5573,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
5574,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
5575,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
5576,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
5577,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
5578,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
5579,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
5580,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
5581,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
5582,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
5583,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
5584,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
5585,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
5586,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
5587,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
5588,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
5589,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
5590,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
5591,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
5592,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
5593,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
5594,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
5595,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
5596,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
5597,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
5598,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
5599,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
5600,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
5601,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
5602,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
5603,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
5604,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
5605,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
5606,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
5607,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
5608,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
5609,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
5610,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
5611,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
5612,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
5613,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
5614,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
5615,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
5616,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
5617,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
5618,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
5619,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
5620,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
5621,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
5622,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
5623,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
5624,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
5625,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
5626,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
5627,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
5628,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
5629,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
5630,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
5631,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
5632,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
5633,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
5634,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
5635,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
5636,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
5637,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
5638,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
5639,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
5640,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
5641,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
5642,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
5643,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
5644,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
5645,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
5646,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
5647,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
5648,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
5649,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
5650,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
5651,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
5652,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
5653,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
5654,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
5655,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
5656,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
5657,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
5658,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
5659,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
5660,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
5661,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
5662,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
5663,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
5664,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
5665,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
5666,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
5667,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
5668,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
5669,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
5670,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
5671,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
5672,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
5673,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
5674,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
5675,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
5676,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
5677,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
5678,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
5679,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
5680,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
5681,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
5682,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
5683,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
5684,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
5685,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
5686,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
5687,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
5688,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
5689,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
5690,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
5691,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
5692,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
5693,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
5694,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
5695,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
5696,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
5697,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
5698,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
5699,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
5700,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
5701,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
5702,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
5703,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
5704,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
5705,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
5706,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
5707,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
5708,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
5709,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
5710,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
5711,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
5712,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
5713,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
5714,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
5715,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
5716,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
5717,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
5718,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
5719,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
5720,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
5721,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
5722,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
5723,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
5724,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
5725,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
5726,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
5727,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
5728,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
5729,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
5730,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
5731,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
5732,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
5733,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
5734,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
5735,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
5736,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
5737,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
5738,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
5739,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
5740,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
5741,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
5742,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
5743,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
5744,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
5745,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
5746,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
5747,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
5748,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
5749,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
5750,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
5751,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
5752,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
5753,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
5754,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
5755,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
5756,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
5757,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
5758,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
5759,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
5760,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
5761,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
5762,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
5763,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
5764,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
5765,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
5766,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
5767,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
5768,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
5769,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
5770,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
5771,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
5772,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
5773,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
5774,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
5775,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
5776,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
5777,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
5778,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
5779,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
5780,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
5781,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
5782,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
5783,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
5784,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
5785,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
5786,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
5787,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
5788,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
5789,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
5790,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
5791,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
5792,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
5793,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
5794,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
5795,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
5796,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
5797,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
5798,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
5799,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
5800,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
5801,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
5802,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
5803,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
5804,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
5805,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
5806,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
5807,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
5808,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
5809,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
5810,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
5811,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
5812,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
5813,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
5814,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
5815,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
5816,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
5817,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
5818,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
5819,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
5820,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
5821,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
5822,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
5823,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
5824,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
5825,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
5826,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
5827,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
5828,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
5829,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
5830,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
5831,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
5832,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
5833,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
5834,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
5835,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
5836,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
5837,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
