Game,Prisoner 1 Response,Prisoner 2 Response,Sentence
4550,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4551,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4552,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
4553,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
4554,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4555,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4556,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4557,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
4558,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4559,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4560,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4561,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
4562,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
4563,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
4564,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
4565,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4566,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
4567,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
4568,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4569,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4570,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4571,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4572,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4573,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4574,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
4575,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4576,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
4577,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
4578,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4579,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4580,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
4581,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
4582,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4583,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4584,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4585,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4586,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4587,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
4588,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4589,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4590,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4591,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4592,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4593,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
4594,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
4595,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4596,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
4597,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4598,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
4599,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4600,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4601,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4602,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4603,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4604,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4605,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
4606,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4607,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4608,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
4609,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4610,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4611,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
4612,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
4613,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
4614,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4615,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
4616,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
4617,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4618,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4619,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4620,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
4621,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4622,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4623,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
4624,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
4625,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
4626,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4627,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4628,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
4629,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4630,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4631,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4632,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4633,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4634,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4635,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4636,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4637,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
4638,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4639,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
4640,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4641,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
4642,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
4643,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
4644,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
4645,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
4646,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4647,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4648,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4649,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
4650,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
4651,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4652,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4653,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4654,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4655,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4656,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4657,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
4658,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
4659,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4660,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4661,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
4662,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
4663,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
4664,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
4665,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4666,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4667,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4668,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4669,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
4670,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
4671,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4672,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
4673,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4674,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4675,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4676,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4677,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4678,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
4679,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4680,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4681,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4682,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4683,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4684,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4685,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4686,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4687,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
4688,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
4689,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4690,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4691,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4692,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4693,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4694,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
4695,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4696,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
4697,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4698,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
4699,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4700,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
4701,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4702,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
4703,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4704,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4705,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
4706,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4707,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4708,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4709,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
4710,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
4711,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4712,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4713,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4714,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4715,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
4716,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4717,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4718,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4719,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4720,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
4721,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
4722,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
4723,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4724,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4725,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
4726,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4727,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4728,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4729,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4730,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4731,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4732,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
4733,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
4734,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4735,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4736,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
4737,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
4738,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
4739,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4740,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4741,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4742,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4743,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
4744,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
4745,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4746,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
4747,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
4748,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
4749,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4750,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
4751,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
4752,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4753,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4754,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
4755,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4756,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
4757,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
4758,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4759,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4760,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4761,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
4762,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4763,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
4764,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
4765,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
4766,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4767,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4768,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4769,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4770,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4771,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4772,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
4773,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4774,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4775,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
4776,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
4777,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4778,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4779,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4780,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
4781,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
4782,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4783,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4784,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4785,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
4786,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
4787,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
4788,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4789,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4790,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
4791,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4792,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4793,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
4794,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4795,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4796,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
4797,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
4798,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4799,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4800,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4801,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4802,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4803,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
4804,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4805,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4806,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
4807,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
4808,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4809,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4810,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4811,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
4812,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4813,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4814,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4815,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4816,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4817,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4818,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
4819,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
4820,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
4821,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4822,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4823,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4824,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
4825,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
4826,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4827,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4828,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4829,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
4830,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4831,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4832,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4833,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4834,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4835,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
4836,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
4837,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4838,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4839,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4840,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4841,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4842,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
4843,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4844,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4845,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4846,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
4847,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
4848,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4849,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4850,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4851,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
