Game,Prisoner 1 Response,Prisoner 2 Response,Sentence
4707,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
4708,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
4709,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4710,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
4711,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4712,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4713,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4714,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
4715,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
4716,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4717,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4718,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4719,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
4720,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
4721,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
4722,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
4723,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4724,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4725,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
4726,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4727,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4728,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
4729,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
4730,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
4731,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4732,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4733,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4734,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4735,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4736,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4737,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
4738,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4739,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4740,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
4741,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
4742,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4743,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4744,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
4745,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
4746,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
4747,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4748,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4749,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4750,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
4751,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
4752,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4753,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
4754,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4755,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
4756,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4757,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
4758,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
4759,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4760,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
4761,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
4762,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4763,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
4764,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
4765,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4766,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4767,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4768,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
4769,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4770,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4771,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4772,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
4773,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
4774,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
4775,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
4776,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4777,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4778,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4779,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4780,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4781,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4782,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
4783,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
4784,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4785,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4786,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4787,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
4788,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4789,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4790,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4791,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4792,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4793,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4794,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4795,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
4796,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4797,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4798,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4799,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
4800,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4801,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
4802,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4803,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
4804,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4805,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4806,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4807,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4808,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
4809,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4810,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4811,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
4812,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
4813,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4814,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
4815,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4816,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
4817,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4818,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4819,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4820,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4821,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
4822,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4823,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
4824,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
4825,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4826,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
4827,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4828,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4829,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4830,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4831,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4832,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
4833,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
4834,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4835,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4836,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4837,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4838,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4839,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
4840,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4841,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4842,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4843,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4844,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4845,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4846,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4847,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4848,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4849,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
4850,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4851,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4852,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4853,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
4854,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
4855,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4856,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4857,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4858,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4859,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
4860,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4861,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
4862,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4863,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4864,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
4865,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
4866,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
4867,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4868,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4869,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
4870,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4871,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4872,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4873,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4874,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4875,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
4876,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4877,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4878,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
4879,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4880,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4881,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4882,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
4883,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4884,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
4885,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
4886,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
4887,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
4888,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
4889,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
4890,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4891,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4892,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4893,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
4894,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4895,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
4896,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4897,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4898,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
4899,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4900,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4901,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
4902,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4903,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4904,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
4905,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4906,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4907,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4908,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4909,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
4910,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4911,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
4912,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4913,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4914,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4915,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4916,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
4917,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4918,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
4919,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
4920,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4921,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
4922,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4923,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
4924,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4925,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4926,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4927,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4928,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4929,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4930,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
4931,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4932,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
4933,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
4934,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
4935,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
4936,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4937,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
4938,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
4939,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4940,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4941,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
4942,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4943,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4944,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
4945,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
4946,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
4947,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
4948,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4949,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4950,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4951,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4952,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4953,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
4954,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4955,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4956,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4957,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4958,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4959,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
4960,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4961,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4962,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
4963,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4964,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
4965,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4966,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4967,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
4968,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4969,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4970,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4971,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4972,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4973,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4974,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
4975,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4976,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4977,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4978,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4979,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4980,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4981,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
4982,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4983,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
4984,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4985,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
4986,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
4987,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4988,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
4989,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
4990,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4991,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
4992,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
4993,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4994,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
4995,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
4996,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
4997,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4998,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
4999,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
5000,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
5001,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
5002,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
5003,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
5004,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
5005,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
5006,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
5007,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
5008,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
5009,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
5010,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
5011,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
5012,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
5013,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
5014,Betray,Cooperate,Prisoner 1 is sentenced to 0 and prisoner 2 is sentenced to 3 year(s) in prison
5015,Cooperate,Cooperate,Both prisoners are sentenced to 1 year(s) in prison
5016,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
5017,Cooperate,Betray,Prisoner 1 is sentenced to 3 and prisoner 2 is sentenced to 0 year(s) in prison
5018,Betray,Betray,Both prisoners are sentenced to 2 year(s) in prison
